,intVar1,intVar2,intVar3,intVar4
0,43,152,74,103
0,02-05-2022 19:16:40,208,180,236,305
0,02-05-2022 19:16:40,15,301,220,218
0,02-05-2022 19:16:40,398,121,117,68
0,02-05-2022 19:16:40,275,182,441,249
0,02-05-2022 19:16:40,275,26,360,322
0,02-05-2022 19:16:40,163,80,494,488
0,02-05-2022 19:16:40,6,86,56,264
0,02-05-2022 19:16:40,306,192,217,382
0,02-05-2022 19:16:40,472,373,402,202
0,02-05-2022 19:16:40,403,248,28,463
0,02-05-2022 19:16:40,249,443,428,275
0,02-05-2022 19:16:40,65,364,386,69
0,02-05-2022 19:16:40,202,319,359,14
0,02-05-2022 19:16:40,256,458,423,349
0,02-05-2022 19:16:40,178,422,195,379
0,02-05-2022 19:16:40,420,221,109,111
0,02-05-2022 19:16:40,482,422,318,472
0,02-05-2022 19:16:40,20,431,177,321
0,02-05-2022 19:16:40,170,2,213,378
0,02-05-2022 19:16:40,340,496,278,394
0,02-05-2022 19:16:40,94,222,283,340
0,02-05-2022 19:16:40,32,391,58,230
0,02-05-2022 19:16:40,233,485,239,92
0,02-05-2022 19:16:40,259,248,457,37
0,02-05-2022 19:16:40,316,335,57,184
0,02-05-2022 19:16:40,354,384,469,52
0,02-05-2022 19:16:40,165,201,100,117
0,02-05-2022 19:16:40,399,261,382,406
0,02-05-2022 19:16:40,82,257,155,119
0,02-05-2022 19:16:40,214,340,112,272
0,02-05-2022 19:16:40,355,213,64,205
0,02-05-2022 19:16:40,109,315,221,470
0,02-05-2022 19:16:40,491,360,71,235
0,02-05-2022 19:16:40,498,438,86,419
0,02-05-2022 19:16:40,145,325,97,151
0,02-05-2022 19:16:40,118,18,411,337
0,02-05-2022 19:16:40,61,180,43,371
0,02-05-2022 19:16:40,340,38,350,101
0,02-05-2022 19:16:40,83,212,313,255
0,02-05-2022 19:16:40,355,203,64,332
0,02-05-2022 19:16:40,407,303,72,456
0,02-05-2022 19:16:40,340,356,382,223
0,02-05-2022 19:16:40,379,404,208,401
0,02-05-2022 19:16:40,287,411,335,256
0,02-05-2022 19:16:40,396,26,414,145
0,02-05-2022 19:16:40,113,218,53,258
0,02-05-2022 19:16:40,441,453,363,351
0,02-05-2022 19:16:40,448,78,400,36
0,02-05-2022 19:16:40,142,393,185,287
0,02-05-2022 19:16:40,51,272,123,240
0,02-05-2022 19:16:40,187,156,210,392
0,02-05-2022 19:16:40,274,279,111,192
0,02-05-2022 19:16:40,65,362,404,328
0,02-05-2022 19:16:40,57,183,455,179
0,02-05-2022 19:16:40,54,117,260,246
0,02-05-2022 19:16:40,4,432,173,312
0,02-05-2022 19:16:40,139,38,453,261
0,02-05-2022 19:16:40,349,396,268,467
0,02-05-2022 19:16:40,238,73,268,60
0,02-05-2022 19:16:40,445,39,478,305
0,02-05-2022 19:16:40,221,201,376,152
0,02-05-2022 19:16:40,414,57,212,65
0,02-05-2022 19:16:40,239,382,308,256
0,02-05-2022 19:16:40,310,438,158,228
0,02-05-2022 19:16:40,85,463,211,276
0,02-05-2022 19:16:40,75,482,474,115
0,02-05-2022 19:16:40,438,407,164,55
0,02-05-2022 19:16:40,242,344,437,198
0,02-05-2022 19:16:40,140,445,414,439
0,02-05-2022 19:16:40,69,277,185,360
0,02-05-2022 19:16:40,29,425,272,399
0,02-05-2022 19:16:40,458,70,20,72
0,02-05-2022 19:16:40,64,144,336,42
0,02-05-2022 19:16:40,411,357,420,200
0,02-05-2022 19:16:40,390,188,475,337
0,02-05-2022 19:16:40,320,255,121,432
0,02-05-2022 19:16:40,307,227,108,29
0,02-05-2022 19:16:40,334,245,302,276
0,02-05-2022 19:16:40,168,319,222,226
0,02-05-2022 19:16:40,36,113,95,349
0,02-05-2022 19:16:40,320,120,429,189
0,02-05-2022 19:16:40,441,63,404,87
0,02-05-2022 19:16:40,255,289,302,294
0,02-05-2022 19:16:40,257,116,316,8
0,02-05-2022 19:16:40,330,364,61,472
0,02-05-2022 19:16:40,31,174,447,422
0,02-05-2022 19:16:40,321,465,290,104
0,02-05-2022 19:16:40,196,15,263,56
0,02-05-2022 19:16:40,101,313,280,14
0,02-05-2022 19:16:40,226,329,185,137
0,02-05-2022 19:16:40,240,467,488,309
0,02-05-2022 19:16:40,77,179,410,451
0,02-05-2022 19:16:40,450,249,15,240
0,02-05-2022 19:16:40,208,109,380,98
0,02-05-2022 19:16:40,206,382,478,400
0,02-05-2022 19:16:40,311,171,456,388
0,02-05-2022 19:16:40,149,93,482,140
0,02-05-2022 19:16:40,175,163,66,463
0,02-05-2022 19:16:40,398,281,204,188
0,02-05-2022 19:16:40,451,25,258,447
0,02-05-2022 19:16:40,88,25,165,500
0,02-05-2022 19:16:40,356,446,449,459
0,02-05-2022 19:16:40,253,425,291,4
0,02-05-2022 19:16:40,4,277,285,261
0,02-05-2022 19:16:40,87,400,131,477
0,02-05-2022 19:16:40,165,324,167,24
0,02-05-2022 19:16:40,404,489,236,321
0,02-05-2022 19:16:40,165,389,143,117
0,02-05-2022 19:16:40,435,250,22,114
0,02-05-2022 19:16:40,262,139,94,199
0,02-05-2022 19:16:40,42,124,90,318
0,02-05-2022 19:16:40,94,176,219,353
0,02-05-2022 19:16:40,75,322,333,411
0,02-05-2022 19:16:40,110,155,360,43
0,02-05-2022 19:16:40,49,95,378,342
0,02-05-2022 19:16:40,287,438,462,132
0,02-05-2022 19:16:40,84,305,140,390
0,02-05-2022 19:16:40,49,477,120,408
0,02-05-2022 19:16:40,393,362,461,363
0,02-05-2022 19:16:40,234,487,419,76
0,02-05-2022 19:16:40,4,68,482,60
0,02-05-2022 19:16:40,21,179,85,352
0,02-05-2022 19:16:40,68,87,410,157
0,02-05-2022 19:16:40,85,174,292,410
0,02-05-2022 19:16:40,36,141,393,468
0,02-05-2022 19:16:40,15,7,277,380
0,02-05-2022 19:16:40,23,324,348,95
0,02-05-2022 19:16:40,475,252,128,294
0,02-05-2022 19:16:40,404,158,29,407
0,02-05-2022 19:16:40,62,440,127,79
0,02-05-2022 19:16:40,156,191,42,277
0,02-05-2022 19:16:40,465,243,468,413
0,02-05-2022 19:16:40,181,163,166,71
0,02-05-2022 19:16:40,401,479,410,144
0,02-05-2022 19:16:40,244,446,134,432
0,02-05-2022 19:16:40,172,476,381,334
0,02-05-2022 19:16:40,99,434,260,328
0,02-05-2022 19:16:40,8,131,13,324
0,02-05-2022 19:16:40,334,382,429,218
0,02-05-2022 19:16:40,125,46,177,170
0,02-05-2022 19:16:40,8,165,34,118
0,02-05-2022 19:16:40,173,7,387,363
0,02-05-2022 19:16:40,386,272,109,125
0,02-05-2022 19:16:40,70,25,381,36
0,02-05-2022 19:16:40,327,421,81,287
0,02-05-2022 19:16:40,31,245,146,98
0,02-05-2022 19:16:40,204,422,457,457
0,02-05-2022 19:16:40,96,110,2,9
0,02-05-2022 19:16:40,273,385,326,388
0,02-05-2022 19:16:40,141,365,22,296
0,02-05-2022 19:16:40,28,51,318,297
0,02-05-2022 19:16:40,394,231,402,232
0,02-05-2022 19:16:40,45,462,368,392
0,02-05-2022 19:16:40,436,2,345,412
0,02-05-2022 19:16:40,16,159,451,37
0,02-05-2022 19:16:40,390,408,379,213
0,02-05-2022 19:16:40,86,32,319,189
0,02-05-2022 19:16:40,55,266,161,115
0,02-05-2022 19:16:40,27,335,376,387
0,02-05-2022 19:16:40,97,207,306,114
0,02-05-2022 19:16:40,420,181,125,404
0,02-05-2022 19:16:40,431,289,126,221
0,02-05-2022 19:16:40,309,414,96,250
0,02-05-2022 19:16:40,260,325,61,390
0,02-05-2022 19:16:40,439,323,338,478
0,02-05-2022 19:16:40,103,385,429,421
0,02-05-2022 19:16:40,444,74,206,313
0,02-05-2022 19:16:40,247,70,379,150
0,02-05-2022 19:16:40,454,251,352,234
0,02-05-2022 19:16:40,128,300,258,363
0,02-05-2022 19:16:40,92,63,17,281
0,02-05-2022 19:16:40,400,260,416,495
0,02-05-2022 19:16:40,490,251,125,469
0,02-05-2022 19:16:40,261,73,404,10
0,02-05-2022 19:16:40,304,167,295,355
0,02-05-2022 19:16:40,21,287,349,198
0,02-05-2022 19:16:40,474,411,494,142
0,02-05-2022 19:16:40,350,456,123,307
0,02-05-2022 19:16:40,260,94,268,254
0,02-05-2022 19:16:40,66,370,437,379
0,02-05-2022 19:16:40,209,80,3,246
0,02-05-2022 19:16:40,306,24,219,181
0,02-05-2022 19:16:40,388,200,324,449
0,02-05-2022 19:16:40,288,412,179,195
0,02-05-2022 19:16:40,359,497,294,2
0,02-05-2022 19:16:40,73,387,381,252
0,02-05-2022 19:16:40,249,140,364,182
0,02-05-2022 19:16:40,204,456,0,466
0,02-05-2022 19:16:40,429,425,77,162
0,02-05-2022 19:16:40,213,442,277,456
0,02-05-2022 19:16:40,452,85,113,98
0,02-05-2022 19:16:40,219,112,18,60
0,02-05-2022 19:16:40,308,375,297,350
0,02-05-2022 19:16:40,318,289,373,83
0,02-05-2022 19:16:40,306,162,3,44
0,02-05-2022 19:16:40,231,310,151,438
0,02-05-2022 19:16:40,253,445,297,313
0,02-05-2022 19:16:40,8,224,237,251
0,02-05-2022 19:16:40,301,490,71,492
0,02-05-2022 19:16:40,121,9,41,265
0,02-05-2022 19:16:40,363,53,236,304
0,02-05-2022 19:16:40,213,176,190,185
0,02-05-2022 19:16:40,433,233,433,490
0,02-05-2022 19:16:40,340,473,318,316
0,02-05-2022 19:16:40,80,463,419,321
0,02-05-2022 19:16:40,80,296,253,112
0,02-05-2022 19:16:40,499,6,321,449
0,02-05-2022 19:16:40,225,356,203,485
0,02-05-2022 19:16:40,272,470,49,219
0,02-05-2022 19:16:40,276,491,355,262
0,02-05-2022 19:16:40,373,439,165,176
0,02-05-2022 19:16:40,351,262,321,23
0,02-05-2022 19:16:40,62,407,485,336
0,02-05-2022 19:16:40,247,450,396,58
0,02-05-2022 19:16:40,2,296,174,34
0,02-05-2022 19:16:40,220,402,293,193
0,02-05-2022 19:16:40,232,187,82,54
0,02-05-2022 19:16:40,141,481,74,5
0,02-05-2022 19:16:40,341,139,261,434
0,02-05-2022 19:16:40,472,456,352,71
0,02-05-2022 19:16:40,391,455,146,457
0,02-05-2022 19:16:40,44,244,284,429
0,02-05-2022 19:16:40,438,320,294,246
0,02-05-2022 19:16:40,275,183,363,216
0,02-05-2022 19:16:40,384,181,478,168
0,02-05-2022 19:16:40,287,17,486,328
0,02-05-2022 19:16:40,467,417,497,310
0,02-05-2022 19:16:40,234,118,391,106
0,02-05-2022 19:16:40,129,421,138,23
0,02-05-2022 19:16:40,384,494,28,216
0,02-05-2022 19:16:40,328,355,465,335
0,02-05-2022 19:16:40,431,197,485,199
0,02-05-2022 19:16:40,334,317,254,198
0,02-05-2022 19:16:40,115,489,246,126
0,02-05-2022 19:16:40,108,347,185,184
0,02-05-2022 19:16:40,200,215,12,462
0,02-05-2022 19:16:40,127,105,60,207
0,02-05-2022 19:16:40,347,5,3,282
0,02-05-2022 19:16:40,357,218,158,418
0,02-05-2022 19:16:40,25,382,348,136
0,02-05-2022 19:16:40,365,186,385,440
0,02-05-2022 19:16:40,299,252,415,322
0,02-05-2022 19:16:40,378,377,287,195
0,02-05-2022 19:16:40,334,255,495,273
0,02-05-2022 19:16:40,79,97,167,164
0,02-05-2022 19:16:40,391,439,342,115
0,02-05-2022 19:16:40,321,338,336,493
0,02-05-2022 19:16:40,219,289,278,207
0,02-05-2022 19:16:40,447,340,21,394
0,02-05-2022 19:16:40,302,462,155,422
0,02-05-2022 19:16:40,297,179,154,6
0,02-05-2022 19:16:40,148,398,261,338
0,02-05-2022 19:16:40,155,437,29,123
0,02-05-2022 19:16:40,203,92,362,458
0,02-05-2022 19:16:40,306,64,419,440
0,02-05-2022 19:16:40,40,270,8,210
0,02-05-2022 19:16:40,221,388,133,1
0,02-05-2022 19:16:40,244,410,446,231
0,02-05-2022 19:16:40,11,212,120,321
0,02-05-2022 19:16:40,227,161,80,351
0,02-05-2022 19:16:40,249,446,331,100
0,02-05-2022 19:16:40,283,474,385,301
0,02-05-2022 19:16:40,96,274,468,74
0,02-05-2022 19:16:40,247,131,381,440
0,02-05-2022 19:16:40,354,165,258,379
0,02-05-2022 19:16:40,78,41,433,475
0,02-05-2022 19:16:40,140,47,399,256
0,02-05-2022 19:16:40,93,94,452,63
0,02-05-2022 19:16:40,207,495,326,28
0,02-05-2022 19:16:40,116,256,17,425
0,02-05-2022 19:16:40,326,394,436,134
0,02-05-2022 19:16:40,294,50,200,168
0,02-05-2022 19:16:40,356,42,247,417
0,02-05-2022 19:16:40,32,270,23,250
0,02-05-2022 19:16:40,304,397,138,175
0,02-05-2022 19:16:40,390,412,80,173
0,02-05-2022 19:16:40,236,25,325,260
0,02-05-2022 19:16:40,192,49,264,379
0,02-05-2022 19:16:40,193,465,35,329
0,02-05-2022 19:16:40,363,275,83,44
0,02-05-2022 19:16:40,166,295,85,80
0,02-05-2022 19:16:40,246,326,468,46
0,02-05-2022 19:16:40,400,78,26,300
0,02-05-2022 19:16:40,169,462,235,392
0,02-05-2022 19:16:40,362,189,315,340
0,02-05-2022 19:16:40,248,491,264,43
0,02-05-2022 19:16:40,184,302,463,393
0,02-05-2022 19:16:40,402,94,412,261
0,02-05-2022 19:16:40,365,247,449,198
0,02-05-2022 19:16:40,420,253,310,385
0,02-05-2022 19:16:40,484,394,309,466
0,02-05-2022 19:16:40,28,194,25,92
0,02-05-2022 19:16:40,238,138,367,362
0,02-05-2022 19:16:40,352,355,311,154
0,02-05-2022 19:16:40,331,132,291,251
0,02-05-2022 19:16:40,53,472,379,318
0,02-05-2022 19:16:40,123,284,420,195
0,02-05-2022 19:16:40,188,7,250,103
0,02-05-2022 19:16:40,247,1,276,129
0,02-05-2022 19:16:40,226,296,338,195
0,02-05-2022 19:16:40,248,419,182,121
0,02-05-2022 19:16:40,245,406,113,107
0,02-05-2022 19:16:40,311,78,103,420
0,02-05-2022 19:16:40,216,216,172,236
0,02-05-2022 19:16:40,174,323,303,25
0,02-05-2022 19:16:40,239,400,41,147
0,02-05-2022 19:16:40,274,256,312,163
0,02-05-2022 19:16:40,90,11,340,418
0,02-05-2022 19:16:40,273,329,366,422
0,02-05-2022 19:16:40,143,216,138,434
0,02-05-2022 19:16:40,276,104,249,34
0,02-05-2022 19:16:40,263,11,34,453
0,02-05-2022 19:16:40,225,172,85,340
0,02-05-2022 19:16:40,101,33,357,232
0,02-05-2022 19:16:40,188,34,276,297
0,02-05-2022 19:16:40,124,3,126,487
0,02-05-2022 19:16:40,213,246,490,132
0,02-05-2022 19:16:40,254,221,335,354
0,02-05-2022 19:16:40,264,257,62,32
0,02-05-2022 19:16:40,343,341,360,127
0,02-05-2022 19:16:40,382,218,181,139
0,02-05-2022 19:16:40,268,367,166,344
0,02-05-2022 19:16:40,41,27,249,267
0,02-05-2022 19:16:40,127,210,245,151
0,02-05-2022 19:16:40,478,466,32,440
0,02-05-2022 19:16:40,410,473,232,293
0,02-05-2022 19:16:40,278,235,469,189
0,02-05-2022 19:16:40,163,141,402,187
0,02-05-2022 19:16:40,301,18,187,274
0,02-05-2022 19:16:40,469,422,500,120
0,02-05-2022 19:16:40,166,476,270,211
0,02-05-2022 19:16:40,146,2,169,76
0,02-05-2022 19:16:40,321,416,473,177
0,02-05-2022 19:16:40,0,319,20,315
0,02-05-2022 19:16:40,419,330,478,229
0,02-05-2022 19:16:40,277,499,271,389
0,02-05-2022 19:16:40,218,425,69,368
0,02-05-2022 19:16:40,263,247,452,377
0,02-05-2022 19:16:40,396,384,491,257
0,02-05-2022 19:16:40,344,77,161,318
0,02-05-2022 19:16:40,432,181,212,160
0,02-05-2022 19:16:40,270,63,198,489
0,02-05-2022 19:16:40,109,388,63,154
0,02-05-2022 19:16:40,200,76,471,339
0,02-05-2022 19:16:40,500,237,397,108
0,02-05-2022 19:16:40,497,282,460,121
0,02-05-2022 19:16:40,345,214,95,26
0,02-05-2022 19:16:40,361,411,256,143
0,02-05-2022 19:16:40,81,22,63,194
0,02-05-2022 19:16:40,288,31,218,147
0,02-05-2022 19:16:40,5,106,287,399
0,02-05-2022 19:16:40,52,126,209,343
0,02-05-2022 19:16:40,485,456,470,396
0,02-05-2022 19:16:40,430,113,90,102
0,02-05-2022 19:16:40,27,171,319,229
0,02-05-2022 19:16:40,375,144,135,216
0,02-05-2022 19:16:40,130,373,56,28
0,02-05-2022 19:16:40,485,321,158,263
0,02-05-2022 19:16:40,160,272,377,225
0,02-05-2022 19:16:40,399,207,351,231
0,02-05-2022 19:16:40,25,31,370,367
0,02-05-2022 19:16:40,79,397,44,446
0,02-05-2022 19:16:40,442,435,250,417
0,02-05-2022 19:16:40,207,184,270,143
0,02-05-2022 19:16:40,71,491,437,500
0,02-05-2022 19:16:40,93,459,210,269
0,02-05-2022 19:16:40,169,413,51,171
0,02-05-2022 19:16:40,165,390,135,38
0,02-05-2022 19:16:40,8,487,268,311
0,02-05-2022 19:16:40,414,398,8,217
0,02-05-2022 19:16:40,424,73,49,389
0,02-05-2022 19:16:40,460,295,159,400
0,02-05-2022 19:16:40,185,426,291,269
0,02-05-2022 19:16:40,93,405,447,364
0,02-05-2022 19:16:40,38,271,220,478
0,02-05-2022 19:16:40,54,76,157,305
0,02-05-2022 19:16:40,367,135,255,286
0,02-05-2022 19:16:40,171,8,84,91
0,02-05-2022 19:16:40,221,206,29,404
0,02-05-2022 19:16:40,162,9,269,160
0,02-05-2022 19:16:40,248,295,392,369
0,02-05-2022 19:16:40,311,90,234,178
0,02-05-2022 19:16:40,237,131,45,15
0,02-05-2022 19:16:40,474,255,42,127
0,02-05-2022 19:16:40,376,233,294,426
0,02-05-2022 19:16:40,38,289,115,29
0,02-05-2022 19:16:40,473,267,153,118
0,02-05-2022 19:16:40,447,165,217,113
0,02-05-2022 19:16:40,220,291,418,207
0,02-05-2022 19:16:40,449,0,410,215
0,02-05-2022 19:16:40,67,343,214,103
0,02-05-2022 19:16:40,201,174,131,398
0,02-05-2022 19:16:40,4,210,38,282
0,02-05-2022 19:16:40,106,213,356,427
0,02-05-2022 19:16:40,116,192,432,194
0,02-05-2022 19:16:40,6,152,102,59
0,02-05-2022 19:16:40,22,360,162,104
0,02-05-2022 19:16:40,360,95,198,388
0,02-05-2022 19:16:40,241,345,478,248
0,02-05-2022 19:16:40,60,491,492,390
0,02-05-2022 19:16:40,335,392,256,11
0,02-05-2022 19:16:40,311,367,407,417
0,02-05-2022 19:16:40,42,277,166,373
0,02-05-2022 19:16:40,89,59,297,171
0,02-05-2022 19:16:40,110,257,231,149
0,02-05-2022 19:16:40,230,6,34,99
0,02-05-2022 19:16:40,402,480,223,331
0,02-05-2022 19:16:40,389,60,183,201
0,02-05-2022 19:16:40,18,29,359,464
0,02-05-2022 19:16:40,116,30,180,310
0,02-05-2022 19:16:40,337,158,424,55
0,02-05-2022 19:16:40,469,486,210,465
0,02-05-2022 19:16:40,217,440,319,426
0,02-05-2022 19:16:40,375,15,39,495
0,02-05-2022 19:16:40,41,327,207,338
0,02-05-2022 19:16:40,79,260,258,202
0,02-05-2022 19:16:40,357,422,119,207
0,02-05-2022 19:16:40,61,485,23,151
0,02-05-2022 19:16:40,63,22,284,220
0,02-05-2022 19:16:40,261,84,473,435
0,02-05-2022 19:16:40,136,48,409,58
0,02-05-2022 19:16:40,163,430,22,69
0,02-05-2022 19:16:40,14,231,310,369
0,02-05-2022 19:16:40,422,216,460,331
0,02-05-2022 19:16:40,260,344,160,161
0,02-05-2022 19:16:40,59,466,282,110
0,02-05-2022 19:16:40,304,239,215,184
0,02-05-2022 19:16:40,330,404,253,222
0,02-05-2022 19:16:40,450,220,330,375
0,02-05-2022 19:16:40,297,128,79,26
0,02-05-2022 19:16:40,473,159,143,83
0,02-05-2022 19:16:40,5,408,121,330
0,02-05-2022 19:16:40,71,487,383,8
0,02-05-2022 19:16:40,175,313,145,130
0,02-05-2022 19:16:40,205,67,298,253
0,02-05-2022 19:16:40,330,109,485,423
0,02-05-2022 19:16:40,62,183,232,158
0,02-05-2022 19:16:40,324,82,207,25
0,02-05-2022 19:16:40,27,357,256,354
0,02-05-2022 19:16:40,473,452,192,30
0,02-05-2022 19:16:40,184,371,171,483
0,02-05-2022 19:16:40,382,217,232,287
0,02-05-2022 19:16:40,208,392,151,432
0,02-05-2022 19:16:40,358,199,137,228
0,02-05-2022 19:16:40,188,454,463,476
0,02-05-2022 19:16:40,392,367,284,162
0,02-05-2022 19:16:40,287,271,103,1
0,02-05-2022 19:16:40,422,460,73,402
0,02-05-2022 19:16:40,82,14,414,50
0,02-05-2022 19:16:40,287,385,458,156
0,02-05-2022 19:16:40,137,269,130,400
0,02-05-2022 19:16:40,86,254,45,71
0,02-05-2022 19:16:40,92,108,284,411
0,02-05-2022 19:16:40,366,255,258,49
0,02-05-2022 19:16:40,344,175,275,98
0,02-05-2022 19:16:40,419,49,34,259
0,02-05-2022 19:16:40,155,134,331,45
0,02-05-2022 19:16:40,296,41,203,392
0,02-05-2022 19:16:40,296,166,72,414
0,02-05-2022 19:16:40,478,86,428,359
0,02-05-2022 19:16:40,429,291,34,219
0,02-05-2022 19:16:40,426,239,324,459
0,02-05-2022 19:16:40,465,169,315,173
0,02-05-2022 19:16:40,74,415,133,398
0,02-05-2022 19:16:40,183,98,248,122
0,02-05-2022 19:16:40,386,276,29,444
0,02-05-2022 19:16:40,95,339,467,297
0,02-05-2022 19:16:40,173,335,352,487
0,02-05-2022 19:16:40,252,310,114,22
0,02-05-2022 19:16:40,207,141,115,251
0,02-05-2022 19:16:40,114,362,69,489
0,02-05-2022 19:16:40,479,418,492,500
0,02-05-2022 19:16:40,364,480,198,492
0,02-05-2022 19:16:40,84,199,163,446
0,02-05-2022 19:16:40,46,452,87,312
0,02-05-2022 19:16:40,291,156,131,300
0,02-05-2022 19:16:40,45,134,35,223
0,02-05-2022 19:16:40,478,233,263,320
0,02-05-2022 19:16:40,456,457,108,356
0,02-05-2022 19:16:40,204,252,263,443
0,02-05-2022 19:16:40,281,478,17,89
0,02-05-2022 19:16:40,180,285,151,1
0,02-05-2022 19:16:40,385,244,415,441
0,02-05-2022 19:16:40,434,15,72,419
0,02-05-2022 19:16:40,370,226,144,157
0,02-05-2022 19:16:40,366,422,0,232
0,02-05-2022 19:16:40,363,232,400,385
0,02-05-2022 19:16:40,477,460,461,257
0,02-05-2022 19:16:40,452,335,367,412
0,02-05-2022 19:16:40,17,146,207,118
0,02-05-2022 19:16:40,358,432,372,309
0,02-05-2022 19:16:40,457,458,17,203
0,02-05-2022 19:16:40,408,415,367,466
0,02-05-2022 19:16:40,68,109,128,15
0,02-05-2022 19:16:40,254,123,266,419
0,02-05-2022 19:16:40,484,163,117,362
0,02-05-2022 19:16:40,84,364,300,399
0,02-05-2022 19:16:40,61,325,219,350
0,02-05-2022 19:16:40,136,260,288,464
0,02-05-2022 19:16:40,320,123,81,312
0,02-05-2022 19:16:40,479,36,249,310
0,02-05-2022 19:16:40,254,257,108,492
0,02-05-2022 19:16:40,490,140,262,384
0,02-05-2022 19:16:40,3,148,404,418
0,02-05-2022 19:16:40,98,89,98,90
0,02-05-2022 19:16:40,246,161,366,102
0,02-05-2022 19:16:40,314,36,486,122
0,02-05-2022 19:16:40,68,266,54,124
0,02-05-2022 19:16:40,27,401,344,365
0,02-05-2022 19:16:40,409,230,144,425
0,02-05-2022 19:16:40,497,26,266,385
0,02-05-2022 19:16:40,465,162,11,402
0,02-05-2022 19:16:40,19,2,189,153
0,02-05-2022 19:16:40,397,493,43,408
0,02-05-2022 19:16:40,389,196,387,372
0,02-05-2022 19:16:40,370,172,32,28
0,02-05-2022 19:16:40,195,291,287,273
0,02-05-2022 19:16:40,424,322,233,153
0,02-05-2022 19:16:40,288,183,214,358
0,02-05-2022 19:16:40,234,274,485,268
0,02-05-2022 19:16:40,494,270,266,457
0,02-05-2022 19:16:40,310,278,263,42
0,02-05-2022 19:16:40,108,139,95,323
0,02-05-2022 19:16:40,281,484,280,138
0,02-05-2022 19:16:40,156,322,32,141
0,02-05-2022 19:16:40,13,113,123,73
0,02-05-2022 19:16:40,254,82,385,447
0,02-05-2022 19:16:40,104,170,447,80
0,02-05-2022 19:16:40,10,158,435,165
0,02-05-2022 19:16:40,89,192,459,108
0,02-05-2022 19:16:40,486,92,165,378
0,02-05-2022 19:16:40,351,226,128,458
0,02-05-2022 19:16:40,22,420,330,448
0,02-05-2022 19:16:40,87,471,26,137
0,02-05-2022 19:16:40,494,179,452,227
0,02-05-2022 19:16:40,150,109,203,420
0,02-05-2022 19:16:40,76,15,194,470
0,02-05-2022 19:16:40,443,187,473,246
0,02-05-2022 19:16:40,93,475,43,200
0,02-05-2022 19:16:40,494,251,144,287
0,02-05-2022 19:16:40,302,248,246,400
0,02-05-2022 19:16:40,353,23,397,3
0,02-05-2022 19:16:40,286,106,159,420
0,02-05-2022 19:16:40,125,499,34,457
0,02-05-2022 19:16:40,89,23,82,260
0,02-05-2022 19:16:40,348,201,233,15
0,02-05-2022 19:16:40,113,177,436,194
0,02-05-2022 19:16:40,478,216,194,60
0,02-05-2022 19:16:40,304,313,249,487
0,02-05-2022 19:16:40,166,142,393,19
0,02-05-2022 19:16:40,40,458,203,30
0,02-05-2022 19:16:40,250,9,415,377
0,02-05-2022 19:16:40,38,64,117,57
0,02-05-2022 19:16:40,2,449,185,310
0,02-05-2022 19:16:40,165,375,234,484
0,02-05-2022 19:16:40,209,373,357,117
0,02-05-2022 19:16:40,180,191,127,364
0,02-05-2022 19:16:40,456,487,449,248
0,02-05-2022 19:16:40,76,200,388,50
0,02-05-2022 19:16:40,96,35,91,86
0,02-05-2022 19:16:40,256,107,397,133
0,02-05-2022 19:16:40,311,187,127,421
0,02-05-2022 19:16:40,376,334,141,55
0,02-05-2022 19:16:40,301,119,456,181
0,02-05-2022 19:16:40,102,39,326,443
0,02-05-2022 19:16:40,9,410,151,290
0,02-05-2022 19:16:40,200,296,169,384
0,02-05-2022 19:16:40,393,131,239,468
0,02-05-2022 19:16:40,365,327,1,71
0,02-05-2022 19:16:40,94,359,79,334
0,02-05-2022 19:16:40,83,403,435,465
0,02-05-2022 19:16:40,299,297,446,431
0,02-05-2022 19:16:40,462,318,174,450
0,02-05-2022 19:16:40,43,234,174,225
0,02-05-2022 19:16:40,445,230,201,243
0,02-05-2022 19:16:40,311,421,293,8
0,02-05-2022 19:16:40,373,165,85,341
0,02-05-2022 19:16:40,269,408,373,498
0,02-05-2022 19:16:40,258,428,200,294
0,02-05-2022 19:16:40,276,187,119,318
0,02-05-2022 19:16:40,267,192,32,471
0,02-05-2022 19:16:40,44,345,93,276
0,02-05-2022 19:16:40,89,333,291,118
0,02-05-2022 19:16:40,482,483,462,225
0,02-05-2022 19:16:40,121,352,163,130
0,02-05-2022 19:16:40,31,161,139,290
0,02-05-2022 19:16:40,434,484,208,67
0,02-05-2022 19:16:40,58,177,246,220
0,02-05-2022 19:16:40,111,297,133,496
0,02-05-2022 19:16:40,363,142,294,253
0,02-05-2022 19:16:40,419,409,155,165
0,02-05-2022 19:16:40,144,295,431,423
0,02-05-2022 19:16:40,148,138,290,454
0,02-05-2022 19:16:40,158,251,101,151
0,02-05-2022 19:16:40,318,356,230,4
0,02-05-2022 19:16:40,72,493,429,172
0,02-05-2022 19:16:40,170,140,329,392
0,02-05-2022 19:16:40,350,18,26,20
0,02-05-2022 19:16:40,333,374,94,118
0,02-05-2022 19:16:40,48,397,110,311
0,02-05-2022 19:16:40,321,349,4,161
0,02-05-2022 19:16:40,416,405,79,81
0,02-05-2022 19:16:40,444,58,461,131
0,02-05-2022 19:16:40,299,120,221,11
0,02-05-2022 19:16:40,59,208,24,349
0,02-05-2022 19:16:40,83,151,411,396
0,02-05-2022 19:16:40,271,446,26,489
